Id;Food;Category;Carbohydrates;Sugars;Dietary fiber;Fats;Saturated fat;Protein;Calcium;Cholesterol;Copper;Iodine;Iron;Magnesium;Niacin;Phosphorus;Potassium;Riboflavin (B2);Selenium;Sodium;Thiamin (B1);Vitamin A;Vitamin B12;Vitamin C;Vitamin D;Vitamin E;Zinc;Artificially sweetened;Cholesterol-free;Egg-free;Fat-free;Fructose-sweetened;Gluten-free;High-fibre;Lacto-ovo-vegetarian;Lactose-free;Lacto-vegetarian;Milk-free;No added salt;No additives;No colouring agents;No preservatives;Soy-free;Sugar-free;Unsweetened;Vegan
672;MILK POWDER, FAT-FREE MILK;Milk;52.9;52.9;0;1;0.6352;32.44;1360;16.5;0.099;150;0.45;126;9.751;980;1710;2.18;20;560;0.34;5.74;2.6;6;0.01;0.01;4.74;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
675;MILK, 1.5% FAT, LOW-LACTOSE, 1 UG ADDED VITAMIN D;Milk;4.8;4.8;0;1.5;1.0492;3;120;6.4;0.009;15;0.05;11;0.841;90;150;0.185;2.75;41;0.035;12.85;0.4;1.1;1;0.038;0.41;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
682;CREAM CHEESE, 30% FAT, FLAVOURED, CREME BONJOUR/CANTADOU;Milk;4.192;4.192;0.5;30;20;3.5;115;78.9;0.0181;11;0.118;16.147;0.759;75;268.81;0.309;2.705;480;0.0592;266;0.45;1.83;0.157;0.547;0.616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
684;MILK, 1.5% FAT, 1 UG ADDED VITAMIN D;Milk;4.8;4.8;0;1.5;1.0492;3;120;6.4;0.009;13.8;0.05;11;0.841;90;150;0.185;2.75;41;0.035;12.88;0.4;1.1;1;0.03;0.41;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
685;YOGHURT, FLAVOURED, FAT-FREE, PARTIALLY ARTIFIALLY SWEETENED;Milk;6.718;6.698;0.774;0.1;0.0548;5.9;156.82;1.48;0.0318;13.24;0.233;12.892;0.748;72.9;245.03;0.146;1.973;57.51;0.0328;0.792;0.1;10.59;0;0.272;0.369;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
686;YOGHURT, FLAVOURED, 7% FAT;Milk;14.267;14.267;0.151;7;4.6;2.78;100;17.06;0.0139;13.81;0.095;12;0.8;92;152;0.16;10;36;0.04;57.66;0.1;2.75;0.028;0.183;0.3;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
687;YOGHURT, FAT 6-8%, FOR FOOD PREPARATION;Milk;4.5;4.5;0;8;5.7124;3.14;115;20.4;0.0092;11.25;0.055;11;0.892;105;140;0.172;2.709;34;0.03;81.77;0.2;0.85;0.02;0.198;0.377;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
689;MILK, 3.5% FAT, 1 UG ADDED VITAMIN D;Milk;4.8;4.8;0;3.5;2.2276;3;124;11;0.009;13.65;0.06;11;0.84;90;160;0.184;2.89;44;0.033;28.56;0.4;0.97;1;0.065;0.44;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
698;CHEESE, CHEDDAR TYPE, 34% FAT;Milk;0.1;0.1;0;34.4;20.5088;25.63;840;89.6;0.031;38.9;0.4;25;6.092;470;120;0.375;9;706.5;0.027;294.43;1.1;0;0.26;0.637;4;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
699;COOKING CREAM, VEGETABLE FAT, 15% FAT;Milk;2.5;1.7;0;15;6.104;2.1;20;0;0.0051;5.89;0.029;4.031;0.279;20;120;0.06;0.913;98;0.0109;0.088;0.13;0.39;0.082;0;0.139;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
701;PORK, MEDIUM FAT;Meat;0;0;0;22.28;8.035;17.2;8;51.7;0.11;3;1.1;21;7.967;180;320;0.26;16.48;53;1.09;9.31;0.62;0;0.5;0.41;2.8;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
703;PORK CHOP, THICK LAYER OF FAT;Meat;0;0;0;20.3;7.54;18;8;49;0.11;3;1.1;21;9.608;180;320;0.14;16.62;53;1.1;9.1;0.65;0;0.5;0.32;2.8;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
704;HAM, FATTY;Meat;0;0;0;15.8;5.4728;18.81;7;51.7;0.09;3;1;22;10.108;190;340;0.27;17.46;61;1.11;9.4;0.65;0;0.5;0.39;2.6;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
705;PORK SHOULDER;Meat;0;0;0;15.7;5.5226;18.81;8;51.7;0.11;3;1.1;21;10.108;180;320;0.34;17.69;69;0.89;9.4;0.65;0;0.5;0.44;2.8;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
706;PORK RIBS;Meat;0;0;0;30.9;10.5132;14.75;8;54;0.07;3;0.6;12;9.473;110;190;0.17;14.7;58;0.68;22.5;0.65;0;0.5;0.54;1.7;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
707;BACON, 32% FAT;Meat;0;0;0;32.394;12.377;14.2;8;67.2;0.046;3;0.603;12;6.507;110;190;0.1;13.5;980;0.27;6.2;0.65;0;0.5;0.54;1.7;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
708;FATBACK;Meat;0;0;0;87.684;35.1801;2.542;7;51.7;0.016;3;0.386;20;1.118;160;280;0.02;5.05;20;0.1;3.1;0.6;0;0;0.73;0.12;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
709;PORK KNUCKLE, HAM HOCK;Meat;0;0;0;10.2;3.3;18.81;8;51.7;0.11;3;1.1;21;10.058;180;320;0.19;18.73;67.6;0.71;9.4;0.65;0;0.5;0.44;2.8;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
711;PORK BEEF MINCE;Meat;0;0;0;21.962;9.1309;17.6;10;58;0.058;3;1.15;15;8.685;130;230;0.16;20;50;0.25;16.92;1.01;0;0.305;0.417;3.6;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
712;LEAN STEAK MINCE, 7% FAT;Meat;0;0;0;7;3.2066;18.75;6;51.7;0.07;3;2.2;19;10.543;160;290;0.16;15.28;56;0.09;10.57;1.4;0;0.2;0.39;4.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
713;PORK, AVERAGE;Meat;0;0;0;13.4;4.6706;18.87;7.63;51.7;0.082;3;0.77;18.85;8.796;158;270;0.25;17.46;63.52;0.888;10;0.62;0;0.41;0.374;2.02;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
714;BEEF, AVERAGE;Meat;0;0;0;8.4;3.6869;16.94;9;51.7;0.07;3;2.1;17;8.574;140;250;0.12;15.05;56;0.08;10;1.4;0;0.2;0.46;3.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
716;BEEF, MEDIUM FAT, 13% FAT;Meat;0;0;0;12.37;6;19.7;8;51.7;0.07;3;2.2;19;8.958;160;290;0.15;14.29;56;0.07;23.83;1.4;0;0.2;0.46;4.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
718;BEEF ROUND;Meat;0;0;0;2.88;1.2056;21.65;7;52.4;0.09;3;3.1;25;11.044;210;400;0.17;16;41;0.11;4.87;1.4;0;0.2;0.3;3.8;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
719;BEEF CHUCK, BEEF SHOULDER;Meat;0;0;0;3.459;1.4814;21.175;6;55.2;0.073;3;2.16;19;9.758;160;290;0.16;17;57;0.09;6.32;1.4;0;0.2;0.455;5.9;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
720;BEEF KNUCKLE;Meat;0;0;0;6.3;2.57;21.35;9;51.7;0.07;3;2.1;17;9.775;140;250;0.13;15.39;71;0.08;6.32;1.4;0;0.2;0.455;3.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
721;BEEF BRISKET;Meat;0;0;0;8.2;3.6279;19.9;9;52;0.07;3;2.1;17;8.574;140;250;0.12;15.08;56;0.08;23.83;1.4;0;0.2;0.465;3.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
722;BEEF SIRLOIN;Meat;0;0;0;4.032;1.7394;22.87;5.5;51.7;0.067;3;2.075;27;8.122;220;390;0.17;18;39;0.11;4.87;2.26;0;0.2;0.3;5.05;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
723;BEEF FLANK;Meat;0;0;0;13.67;6.09;20;9;51.7;0.07;3;2.1;17;8.574;140;250;0.12;15.08;56;0.08;23.83;1.4;0;0.2;0.465;3.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
726;VEAL ROAST, RAW;Meat;0;0;0;1.95;0.6;22.7;6;51.7;0.075;3;2.6;21;11.044;175;333;0.29;16.15;41;0.19;4.87;1.4;0;0.2;0.3;3.2;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
730;LAMB, LOW-FAT;Meat;0;0;0;12;5.7101;19;12;51.7;0.09;3;1.9;19;8.291;150;240;0.25;13.5;58;0.2;12.6;1.2;0;0.2;0.59;2.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
731;LAMB;Meat;0;0;0;19;8.0907;16.25;7;51.7;0.09;3;1.8;16;7.707;130;220;0.23;13.5;65;0.18;12.6;1;0;0.2;0.59;3.5;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
732;LAMB ROAST;Meat;0;0;0;12.5;5.7101;19.06;8;51.7;0.1;3;2.4;23;8.308;190;320;0.27;13.5;64;0.21;12.6;1;0;0.2;0.32;3.7;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
734;REINDEER;Meat;0;0;0;4.5;2.3225;21.56;13;51.7;0.44;6;6.7;33;10.444;310;440;0.2;30;95;0.1;6;6.3;0;0.2;0.84;4.8;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
735;ELK;Meat;0;0;0;3;0.6935;21.13;6;51.7;0.26;3;3.5;27;9.5;220;390;0.3;4;56;0.3;7.5;6.3;0;0.2;0.76;4.6;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
741;BEEF, CANNED;Meat;4;0.5;0;7.21;2.7448;18.18;13;51.7;0.1;3;2.9;22;8.669;250;340;0.14;9.3;600;0.08;3.99;1.15;0;0.2;0.45;5.1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
743;PORK AND BEEF, CANNED;Meat;5;1;0;18.788;7.8083;16.1;19;51.7;0.09;3;2;19;8.039;225;300;0.15;17.163;720;0.39;14.73;0.86;0;0.4;0.357;3.6;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
747;BEEF JELLY;Meat;0;0;0;5;2.4;12.38;6.01;20.68;0.0291;18.7;0.886;7.831;4.632;64.5;116.26;0.045;9.6;707;0.0112;3.73;0.36;0;0.1;0.184;1.721;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
748;PORK ROAST, LEAN;Meat;0;0;0;4.1;1.4173;20.75;7.4;51.7;0.07;3;0.61;20;7.542;160;280;0.23;20;63.5;0.93;2;0.58;0;0.3;0.26;1.6;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0
750;CHICKEN;Meat;0;0;0;12;2.9339;20.25;11;103;0.06;15;1.2;17;11.176;180;180;0.16;13;60;0.08;36.82;0.3;0;0.7;0.7;1.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
751;CHICKEN WITH SKIN;Meat;0;0;0;10.72;3.1558;17.5;14;97;0.04;6;0.7;15;11.176;130;190;0.15;24;51;0.08;44.1;0.3;0;0.7;0.7;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
752;TURKEY WITH SKIN;Meat;0;0;0;5.4;1.6026;22;10;69.9;0.06;3;0.8;17;12.844;150;220;0.19;20.7;49;0.12;12.97;1;0;0.7;0.7;2.6;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
753;GAME BIRD;Meat;0;0;0;4.5;1.1149;20.25;40;69.9;0.39;8;7.5;36;11.176;290;390;0.9;13;88.5;0.42;32.1;0.4;0;0.7;0.7;1.5;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
754;CHICKEN STRIPS;Meat;0;0;0;4.1;1.1915;21.25;14;57;0.03;6;0.67;15;12.526;130;190;0.18;13;51;0.14;25;1;0;0.665;0.7;1.2;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
775;HAM, SMOKED, 6% FAT;Meat;0;0;0;6;2.1937;16.44;7;47.9;0.07;3;1;20;10.375;200;300;0.21;26;804;0.55;2;0.58;0;0.3;0.26;0.2;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0
776;BEEF, CURED, 2.8% FAT;Meat;0;0;0;2.8;1.276;19.88;20;67.2;0.1;3;1.7;23;10.376;300;380;0.23;13.5;804;0.11;5.45;1;0;0.2;0.18;3.5;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
779;HAM, COOKED HAM, 3% FAT;Meat;0.629;0.629;0;2.985;1.0589;17.61;6;47.9;0.054;3;0.64;15;10.375;200;260;0.23;12;804;0.11;2;0.58;0;0.3;0.26;1.4;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
786;LIVER, BEEF;Meat;5.031;0;0;3.804;1.4055;20.3;6;228;7.1;3;7.196;21;17.212;390;360;2.67;83;60;0.24;19674.2;110;31;0.72;0.76;4.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
787;LIVER, PORK;Meat;2.47;0;0;3.7;1.1987;22.5;6;225;1.58;3;31.4;24;19.227;430;370;2.69;56;150;0.33;15200;40;23;1.13;0.56;9;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
788;LIVER, CHICKEN;Meat;0.73;0;0;4;1.16;18.88;6;226.5;7.47;3;8.3;21;15.841;390;360;2.46;51;69;0.2;9747.36;21;20;0.21;0.35;4.5;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
789;LIVER, REINDEER;Meat;0;0;0;3.3;1.4488;22;6.4;226.5;1.6;3;31;24;24.612;430;370;4.2;83;78.5;0.56;19674.2;84;31;0.58;0.71;9;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
790;LIVER, AVERAGE;Meat;4;0;0;4.1;1.3366;19.55;6;226.5;4.98;3;14.7;22;17.884;390;348;3;74;83.4;0.25;18182.8;70;30;0.58;0.693;5.7;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
791;KIDNEY;Meat;0;0;0;3.62;1.1945;15.63;9;51.7;0.51;6;8.4;18;11.44;260;230;2.6;135;165;0.36;63.9;24;15;0.2;0.37;2.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
792;HEART, BEEF;Meat;0;0;0;3.6;1.7;16.5;6;51.7;0.34;7;4;17;11.341;160;220;0.88;13.5;71;0.53;10.5;10;2;0.2;0.34;1.3;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
793;TONGUE, BEEF;Meat;0;0;0;15;6.0018;16.69;7;51.7;0.13;3;2.8;18;9.342;160;270;0.29;13.5;96;0.12;10.74;5;0;0.2;0.23;3.2;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
794;BLOOD;Meat;0.1;0.1;0;0.4;0.043;11.84;7;51.7;0.12;5;41.9;3;3.789;90;100;0.03;6.8;525;0.09;38.03;0.6;1;0.1;0.4;0.34;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
797;REINDEER, COLD SMOKED;Meat;0;0;0;4.5;2.3225;21.56;13;67.2;0.44;6;6.7;33;10.444;310;440;0.2;30;1812;0.1;6;6.3;0;0.2;0.84;4.8;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
799;HAM, COOKED HAM, LOW-FAT, 3% FAT;Meat;0.2;0.2;0;3.1;1.0589;17.61;6;67.2;0.054;3;0.64;15;10.375;200;260;0.23;12;900;0.11;2;0.58;0;0.3;0.26;1.4;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
800;BALTIC HERRING;Fish;0;0;0;6.13;1.5569;16.3;327;77;0.072;52.41;1.17;32;5.94;200;379;0.18;27.09;71;0.01;8;13;0;15.56;1.97;2.21;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
801;BALTIC HERRING, SALTED;Fish;0;0;0;6.04;1.5258;15.98;71;84.7;0.06;55;0.6;22;6.639;200;270;0.3;26.557;5742.07;0.03;7.84;12.74;0;17;1.931;1.72;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
802;BALTIC HERRING, SMOKED;Fish;0;0;0;7.54;1.9103;18.75;43;97;0.09;30;0.9;29;7.54;240;380;0.2;35;860;0.02;39.7;15.95;0;17;1.97;1.34;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
803;HERRING, SALTED;Fish;0;0;0;12.07;2.9375;13.19;79;54.7;0.14;18;1.7;24;9.675;180;190;0.3;22;4960.86;0.03;18.48;7;0;15.4;1.55;1.02;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
804;COD;Fish;0;0;0;0.756;0.117;17.25;28;65.2;0.033;105;0.16;21;5.507;160;340;0.05;27;58;0.05;1.9;1;0;7;1;0.42;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;1;1;0
805;ZANDER, PIKE-PERCH;Fish;0;0;0;0.433;0.0912;18.658;54;79;0.03;37;0.3;29;5.64;220;340;0.25;37;46.64;0.16;3.32;2;1;6.94;1.26;0.6;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
806;REDFISH, SMOKED;Fish;0;0;0;5.52;0.9959;16.81;18.8;94.8;0.012;30;0.13;11;6.11;150;425;0.09;26;720;0.09;14.6;2;0;1.6;0.9;0.2;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
807;HALIBUT, SMOKED;Fish;0;0;0;14.7;3.295;18.2;43;84;0.086;30;0.9;29;12.141;240;380;0.19;46.8;860;0.11;28.75;1;0;10;2.55;1.3;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
809;VENDACE, LAKE;Fish;0;0;0;3.9;0.8646;18.723;192;74;0.07;25.933;0.8;25;8.175;290;330;0.07;22;17.477;0.07;94.68;2;0;9.393;1.59;3.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
810;VENDACE, SALTED LAKE FISH;Fish;0;0;0;4;0.8473;21;192;81.4;0.06;25;0.8;25;8.963;290;330;0.1;22;3382.59;0.1;48.84;1.96;0;13;1.59;3.96;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
811;VENDACE, SMOKED LAKE FISH;Fish;0;0;0;4.797;1.0609;23.46;240;93.2;0.075;30;1;31;10.055;363;412;0.09;22;720;0.09;9.84;2.45;0;13;1.59;4.95;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
812;PERCH;Fish;0;0;0;0.7;0.138;18.788;109;92;0.05;34.5;0.3;26;7.841;240;330;0.07;28;45.612;0.07;6.38;1.9;0;15.17;1.47;0.81;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
813;PIKE;Fish;0;0;0;0.433;0.1034;18.976;50;63;0.05;46.733;0.3;28;8.008;240;340;0.07;22;23.398;0.07;5.96;2;0;2.07;0.91;1.08;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
814;BREAM;Fish;0;0;0;3.18;0.4704;17.31;63;67;0.05;7;0.4;26;7.841;210;350;0.07;28;43;0.07;2.16;2;0;14;2.61;0.47;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
815;POWAN, WHITEFISH, POLLAN, LAVARET;Fish;0;0;0;2.3;0.512;20.207;60;49;0.05;10.9;0.5;30;8.175;290;380;0.07;37;28.878;0.07;11.06;1;0;14.91;2.67;1.18;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
816;POWAN, SMOKED;Fish;0;0;0;2.829;0.6283;20.88;75;61.7;0.062;30;0.625;37.5;9.596;362.5;475;0.09;45.408;720;0.09;5.9;1.23;0;22.08;2.67;1.475;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
817;SALMON, WHOLE;Fish;0;0;0;8.775;1.6857;12.15;10.4;43.35;0.039;42.25;0.26;16.25;7.285;156;253.5;0.084;16.9;27.95;0.1495;3.068;2.6;0;5.2;1.45;0.28;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
818;SALMON, SALT-CURED;Fish;0;0;0;13.5;2.5934;24.19;16;66.7;0.06;65;0.4;25;11.843;240;390;0.24;26;1000;0.14;4.72;4;0;12.5;2.23;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
819;BURBOT;Fish;0;0;0;0.82;0.1229;15.69;38;56.8;0.05;40;0.4;21;5.007;190;270;0.14;22;75;0.18;5.04;0.8;0;0.5;0.8;0.7;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
820;FLOUNDER;Fish;0;0;0;1.8;0.354;15;59;67;0.05;20;0.3;21;6.689;180;270;0.07;24;54;0.07;14;1;0;0.7;1;0.5;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
821;EEL;Fish;0;0;0;31.5;8.56;17.5;19;62.9;0.04;60;1;26;6.057;390;280;0.25;57;84;0.06;2500;1;0;25.6;8;2.67;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
822;RAINBOW TROUT, WHOLE, AVERAGE;Fish;0;0;0;6.214;1.2248;10.89;84.5;34.91;0.0325;16.25;0.26;16.25;7.957;169;273;0.058;8.773;33.8;0.065;14.56;3.25;0;5.076;0.929;0.312;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
823;TROUT;Fish;0;0;0;3;0.53;20;127;61.2;0.05;25;0.4;25;7.976;260;420;0.21;26;52;0.1;12;5;0;9;2.23;0.48;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
824;FISH, AVERAGE, BALTIC HERRING/VENDACE/PERCH/PIKE;Fish;0;0;0;2.791;0.6657;18.2;96.4;58.8;0.054;30;0.54;26;7.491;252;330;0.13;24.772;45;0.07;28.75;4.72;0;10.548;1.485;1.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
825;LAMPREY, SMOKED;Fish;0;0;0;31.54;8.56;17.5;8;66.7;0.17;35;6.1;15;6.057;200;210;0.35;57;660;0.14;2500;1;0;25.6;8;2.79;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
826;SAITHE, FROZEN;Fish;0;0;0;1;0.1557;17.56;8;69.4;0.03;85;0.21;14;5.441;170;440;0.05;26;40;0.05;3.8;1;0;1.48;0.78;0.34;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;1;1;0
828;TUNA, IN OIL, CANNED;Fish;0;0;0;9;1.332;27.13;13;48.7;0.19;14;1.38;43;21.06;310;470;0.09;42;480;0.04;6;5;0;1.7;0.87;2.01;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
829;ANCHOVY;Fish;9.6;9.6;0;11.4;3.0255;28.89;90;66.7;0.09;45;2.1;13;7.611;100;190;0.2;68;4140;0.02;14.9;11;0;5.7;1;1.8;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
830;SALMON IN OIL, CANNED;Fish;0;0;0;19.05;3.0573;19.77;273;70.78;0.12;40;2.4;42;11.859;440;470;0.15;27.51;990;0.15;4.999;5;0;8.9;3.409;1.4;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
831;SARDINE, AVERAGE, IN OIL AND TOMATO SAUCE;Fish;0;0;0;14.3;2.5895;20;430;70.2;0.13;23;3.7;38;10.809;450;440;0.28;35;503.62;0.01;33.1;15;0;5.2;2.31;3.11;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0
832;CAVIAR, DARK ROE OF STURGEON;Fish;0;0;0;6.8;0.4268;20.81;10;409;0.08;140;1.1;0.002;5.894;230;80;9;65.5;991.38;0.1;100;20;14;8.6;10;2.11;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0
833;ROE PASTE;Fish;12.5;12.5;0;35.8;2.5507;10.25;6;213.97;0.04;170;0.4;3;4.109;100;70;0.42;4.743;1540;0.06;143.99;5.2;0;4;12.797;1.8;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
834;MUSSEL IN WATER, CANNED;Fish;0;0;0;2;0.477;15.63;71;66.7;0.19;116;5.8;50;7.459;310;140;0.22;60;390;0.16;48;22;0;1.3;0.75;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
835;SHRIMP;Fish;0;0;0;0.8;0.1458;14.44;58;142;0.24;210;3.6;22;6.039;110;70;0.03;21;148;0.01;1.76;3;0;0.05;4;1.31;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
836;CRAYFISH;Fish;0;0;0;0.7;0.146;14.62;58;185;0.24;85;3.6;22;5.915;110;70;0.04;50;230;0.01;15;2;0;0.05;2.85;1.31;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
837;HERRING, PICKLED/SALTED, AVERAGE;Fish;18;18;0;11;2.5811;11.94;79;46.8;0.14;0.02;1.7;24;8.339;180;190;0.3;22;2890.86;0.03;24.19;7;0;15.4;1.55;1.02;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
838;BALTIC HERRING, PICKLED/SALTED, AVERAGE;Fish;0;0;0;6.04;1.5569;14.75;71;59.3;0.12;0.06;0.6;22;9.529;200;270;0.02;27.09;1443.45;0.01;7.84;13;0;17;1.97;1.72;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
844;BREAM, SMOKED;Fish;0;0;0;4.23;0.7381;21.31;80.06;84.4;0.0643;54.6;0.506;32.509;9.621;259;430.13;0.086;31;765.03;0.0859;2.7;2;0;14;2;0.578;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
845;ROACH;Fish;0;0;0;2.37;0.3237;18.2;96.4;77.7;0.054;30;0.54;26;7.491;252;330;0.13;24.772;45;0.07;1.34;2;0;10;1.485;1.75;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
846;REDFISH, ROSEFISH, FROZEN;Fish;0;0;0;5.52;0.9959;16.81;8;65.2;0.03;85;0.21;14;4.707;170;440;0.05;26;40;0.05;14.6;2;0;1.6;0.9;0.34;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0
848;RAINBOW TROUT SEA, FILLET;Fish;0;0;0;9.56;1.8843;16.75;130;53.7;0.05;25;0.38;25;12.241;260;420;0.21;26;52;0.1;22.4;5;0;7.8;1.43;0.48;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
